NPI,Organization Name,City,Missing Fields
1003212937,"KELLY PALCHIK DMD, PC",WOODBURY,First Name; Last Name
1750599270,"LANCE E. BANWELL,DDS,PC",WOODBURY,First Name; Last Name
1871714147,KEITH H. WADE DMD PC,BETHLEHEM,First Name; Last Name
1699213025,A SHORE DENTAL LLC,OLD SAYBROOK,First Name; Last Name
1417152786,"CRAIG S. WILSON, D.D.S., LLC",OLD SAYBROOK,First Name; Last Name
1952950735,"LASTING SMILES OF SAYBROOK, LLC",OLD SAYBROOK,First Name; Last Name
1275871717,LIFE LONG DENTAL CARE,OLD SAYBROOK,First Name; Last Name
1235620774,"PROFESSIONAL DENTAL ALLIANCE OF OLD SAYBROOK, PLLC",OLD SAYBROOK,First Name; Last Name
1174724801,RICHARD P BENOIT DMD PC,OLD SAYBROOK,First Name; Last Name
1467658161,RICK MORANT DMD MS LLC,OLD SAYBROOK,First Name; Last Name
1336551241,SAMSON DENTAL,OLD SAYBROOK,First Name; Last Name
1134477532,SHORELINE MODERN DENTAL LLC,OLD SAYBROOK,First Name; Last Name
1972871135,WILFORD SAMSON FAMILY DENTISTRY,OLD SAYBROOK,First Name; Last Name
1174663579,NEW HAVEN DENTAL GROUP,WOODBRIDGE,First Name; Last Name
1780092171,KENNETH R. CAPOZZI DDS LLC,PROSPECT,First Name; Last Name
1558618025,PRICELESS DENTAL CARE P.C.,PROSPECT,First Name; Last Name
1215166301,UNITED DENTAL RESOURCES LLC,PROSPECT,First Name; Last Name
1396048849,UNITED HEALTH RESOURCES,PROSPECT,First Name; Last Name
1043327232,AMITY DENTAL CARE INC,BETHANY,First Name; Last Name
1609416999,MOBILE DENTAL CARE ASSOCIATE LLC,BETHANY,First Name; Last Name
1184416554,SLEEP CONNECTICUT PLLC,BRISTOL,First Name; Last Name
1275998031,HEBRON DENTISTRY PC,HEBRON,First Name; Last Name
1659250058,HEBRON FAMILY DENTIST PLLC,HEBRON,First Name; Last Name
1730390576,NORTHEAST CONNECTICUT DENTAL,HEBRON,First Name; Last Name
1750676102,RANEY ORTHODONTICS,HEBRON,First Name; Last Name
1285874750,"FRANCIS SHIN, D.D.S., P.C.",COS COB,First Name; Last Name
1770020042,SHORE ENDODONTICS,COS COB,First Name; Last Name
1568522241,DAMIAN F GALBO DDS PC,BETHEL,First Name; Last Name
1679960280,ELITE DENTAL CARE,BETHEL,First Name; Last Name
1861609646,NICHOLAS J BORRELLO DDS PC,BETHEL,First Name; Last Name
1255086229,REJUVENATE DENTAL ARTS PC,BETHEL,First Name; Last Name
1275606840,"SANGIACOMO AND PERROTTA, D.M.D., LLC",BETHEL,First Name; Last Name
1477090199,SLEEP WELL CENTER OF CONNECTICUT,BETHEL,First Name; Last Name
1851853618,STONY HILL DENTAL CARE PLLC,BETHEL,First Name; Last Name
1740489434,COMMUNITY HEALTH SERVICES,HARTFORD,First Name; Last Name
1477878973,"WOLCOTT STREET DENTAL-2, PC",HARTFORD,First Name; Last Name
1861406639,"CAPITOL DENTAL ASSOCIATES, LLC",HARTFORD,First Name; Last Name
1255138186,NUTMEG FAMILY DENTISTRY PC,HARTFORD,First Name; Last Name
1295374296,THE SMILE STUDIO AT BUSHNELL PARK,HARTFORD,First Name; Last Name
1871052746,DR. H DENTAL CARE LLC,RIVERSIDE,First Name; Last Name
1881839660,ADVANCED DENTAL OFFICE,STAMFORD,First Name; Last Name
1144182478,"ASTUR DENTAL, PC",STAMFORD,First Name; Last Name
1437601275,BNY DENTAL P.C.,STAMFORD,First Name; Last Name
1043470545,"CLABAUGH & TRENTALANCIA, PC",STAMFORD,First Name; Last Name
1144410010,DENTAL CARE KIDS,STAMFORD,First Name; Last Name
1720005168,DENTAL CARE OF STAMFORD,STAMFORD,First Name; Last Name
1750976536,DENTAL CARE ORTHODONTIST,STAMFORD,First Name; Last Name
1427661453,DR. SHPORTKO PLLC,STAMFORD,First Name; Last Name
1134774847,DULCET DENTAL SMILES PC,STAMFORD,First Name; Last Name
1619362571,EDWARD SHUKOVSKY,STAMFORD,First Name; Last Name
1871626671,FAIRFIELD ENDODONTICS PC,STAMFORD,First Name; Last Name
1629294517,"FRANK A. SESSA, D.D.S., P.C.",STAMFORD,First Name; Last Name
1972920957,GETZ DENTAL PARTNERS,STAMFORD,First Name; Last Name
1710239629,JOSEPH DEFILIPPO DDS PC,STAMFORD,First Name; Last Name
1831403153,NEW ENGLAND ORTHODONTICS PLLC,STAMFORD,First Name; Last Name
1033510474,"PEARL DENTAL OF STAMFORD, PC",STAMFORD,First Name; Last Name
1558364091,"PERIODONTAL ASSOCIATES, LLC",STAMFORD,First Name; Last Name
1760893093,SMART FAMILY DENTAL PC,STAMFORD,First Name; Last Name
1700752276,STAMFORD DENTAL CARE PLLC,STAMFORD,First Name; Last Name
1679024582,STAMFORD DENTAL MEDICINE,STAMFORD,First Name; Last Name
1053524470,THOMAS M OHLSON DDS & ASSOC. PC,STAMFORD,First Name; Last Name
1124223268,STEVEN REGENSTEIN DDS PC,NEW YORK,First Name; Last Name
1538318936,"AMERODENTAL, LLC",NEWINGTON,First Name; Last Name
1780601492,"CHRISTOPHER A.MAY, D.M.D., P.C.",NEWINGTON,First Name; Last Name
1134663578,"EAST CEDAR DENTAL, INC.",NEWINGTON,First Name; Last Name
1457739765,ELITE FAMILY DENTISTRY,NEWINGTON,First Name; Last Name
1164567111,FAMILY DENTAL PRACTICE OF NEWINGTON,NEWINGTON,First Name; Last Name
1548530512,GLOBUS DENTAL NEWINGTON CORP,NEWINGTON,First Name; Last Name
1528286721,JEROME A STIEN DDS PC,NEWINGTON,First Name; Last Name
1568978476,MODERN ORTHODONTICS LLC,SOUTHINGTON,First Name; Last Name
1881311280,MSDA PLLC,NEWINGTON,First Name; Last Name
1578193397,"NEWINGTON DENTAL CARE, PLLC",NEWINGTON,First Name; Last Name
1982179990,NEWINGTON DENTISTRY AND BRACES INC,NEWINGTON,First Name; Last Name
1588933832,THE DENTAL CENTER LLC,NEWINGTON,First Name; Last Name
1043428683,THE DENTIST LLC,NEWINGTON,First Name; Last Name
1326404039,"COHEN ORTHODONTICS, PC",SOUTH WINDSOR,First Name; Last Name
1285002063,DANIEL M SEGAL,SOUTH WINDSOR,First Name; Last Name
1750302980,"DENTAL SERVICES OF SOUTH WINDSOR, LLC",SOUTH WINDSOR,First Name; Last Name
1881279404,DENTAL TEAM OF SOUTH WINDSOR,SOUTH WINDSOR,First Name; Last Name
1457641136,"EVERGREEN DENTAL GROUP, LLC",SOUTH WINDSOR,First Name; Last Name
1902814692,GRILLI FAMILY DENTAL CARE LLC,SOUTH WINDSOR,First Name; Last Name
1164877098,"GRILLO DENTAL, L.L.C.",SOUTH WINDSOR,First Name; Last Name
1891386744,"LARISA SOKOLSON, PLLC",SOUTH WINDSOR,First Name; Last Name
1477726552,LAWRENCE J ANDRUS DDS,SOUTH WINDSOR,First Name; Last Name
1942526710,"ROBERT N. BURSTEIN, DDS",SOUTH WINDSOR,First Name; Last Name
1437319860,RUBIN DENTAL PRACTICE,SOUTH WINDSOR,First Name; Last Name
1871993766,"RUBIN FAMILY DENTISTRY & ASSOCIATES, LLC",SOUTH WINDSOR,First Name; Last Name
1447786439,SARA E CURCIO DMD,SOUTH WINDSOR,First Name; Last Name
1578389730,SIMMETRY DENTAL DESIGN STUIDO LLC,SOUTH WINDSOR,First Name; Last Name
1336832641,"SOUTH WINDSOR PERIO, PLLC",SOUTH WINDSOR,First Name; Last Name
1174225759,SW SMILES PLLC,SOUTH WINDSOR,First Name; Last Name
1477681237,WALTER PIEROG DMD,SOUTH WINDSOR,First Name; Last Name
1467659284,"ESSEX FAMILY DENTISTRY, LLC",ESSEX,First Name; Last Name
1205563822,"DENTAL VISION,PC",DERBY,First Name; Last Name
1215634886,"DERBYDDS, P.C.",DERBY,First Name; Last Name
1912249517,DR.DENTAL OF DERBY P.C.,DERBY,First Name; Last Name
1881930501,FAMILY DENTISTRY OF DERBY P.C,DERBY,First Name; Last Name
1053795070,ORANGE CENTER DENTISTRY PC,DERBY,First Name; Last Name
1154144970,PRESTO DENTAL PLLC,DERBY,First Name; Last Name
1134478647,ROBERT E. SMITH DDS MPH,DERBY,First Name; Last Name
1629005574,"DAVID D. MILLEN, D.M.D. PC",ANSONIA,First Name; Last Name
1194997452,"MARSHALL S. GREENBERG, D.M.D., P.C.",ANSONIA,First Name; Last Name
1962625749,"RICHARD A. BROGADIR, D.M.D. P.C.",ANSONIA,First Name; Last Name
1194849356,SOUTHERN CONNECTICUT DENTAL GROUP PC,ANSONIA,First Name; Last Name
1760696595,"ADVANTAGE DENTAL GROUP, LLC",NORTH STONINGTON,First Name; Last Name
1700472677,BETHANEY B BRENNER DMD LLC,BURLINGTON,First Name; Last Name
1790080265,DAVID SCHWABER D.D.S.,BURLINGTON,First Name; Last Name
1902602394,"ELITE SMILES ARTISTRY, PLLC",BURLINGTON,First Name; Last Name
1477657732,ASSOCIATES IN DENTISTRY PC,ENFIELD,First Name; Last Name
1548274814,DONALD J BUCALO DDS AND LYNNE B BUCALO DDS PC,ENFIELD,First Name; Last Name
1629198361,"DR, JOHN A. SALIUS, P.C.",ENFIELD,First Name; Last Name
1629087382,DR. PATEL'S ENFIELD FAMILY DENTAL,ENFIELD,First Name; Last Name
1366761157,ENFIELD PLAZA FAMILY DENTAL,ENFIELD,First Name; Last Name
1528070026,FAMILY DENTAL CENTER OF CONNECTICUT,ENFIELD,First Name; Last Name
1750497699,GUS J PAPPAS THEODORE J PAPPAS,ENFIELD,First Name; Last Name
1720653728,NEOP LLC,SPRINGFIELD,First Name; Last Name
1881870590,"RASHMI C. PATEL, DDS, ENFIELD, LLC",ENFIELD,First Name; Last Name
1689064669,SMILEORA LLC,ENFIELD,First Name; Last Name
1720422892,TONY HILL DMD INC,ENFIELD,First Name; Last Name
1922269257,"WILLIAM R. CUMMISKEY, DDS, LLC",ENFIELD,First Name; Last Name
1235621764,C&S FAMILY DENTAL NEW BRITAIN,NEW BRITAIN,First Name; Last Name
1700768868,CORBIN DENTAL LLC,NEW BRITAIN,First Name; Last Name
1487855243,KOCHANOWSKY & TRUSCINSKI PC,NEW BRITAIN,First Name; Last Name
1528841996,"CLOVE FAMILY DENTISTRY, INC",NEW BRITAIN,First Name; Last Name
1588728851,GLADSTEIN DENTAL CENTER LLC,NEW BRITAIN,First Name; Last Name
1053928911,HAN ANESTHESIOLOGY PLLC,CORINTH,First Name; Last Name
1306906367,LEXINGTON DENTAL ASSOCIATES PC,NEW BRITAIN,First Name; Last Name
1225546567,PEDIATRIC DENTISTRY AND ORTHODONTICS PLLC,NEW BRITAIN,First Name; Last Name
1750466827,PERIODONTAL ASSOCIATES,NEW BRITAIN,First Name; Last Name
1174166631,ADVANCE DENTAL CLINIC PC,EAST HARTFORD,First Name; Last Name
1154757185,AMAZING SMILE FAMILY DENTISTERY,EAST HARTFORD,First Name; Last Name
1740858125,BEST DENTAL LLC,WATERBURY,First Name; Last Name
1417163122,"BURNSIDE DENTAL CARE, PC",EAST HARTFORD,First Name; Last Name
1285867796,"CONNECTIDENT, LLC",EAST HARTFORD,First Name; Last Name
1760716401,DR. ALTMAN AND DR. KWON DENTAL GROUP,EAST HARTFORD,First Name; Last Name
1841568201,EAST HARTFORD ORTHODONTICS,EAST HARTFORD,First Name; Last Name
1669726931,KHAKWANI DENTAL PC.,EAST HARTFORD,First Name; Last Name
1033622246,MAGICLAND PEDIATRIC DENTAL LLC,WATERBURY,First Name; Last Name
1972862266,"MERIDEN DENTAL ASSOCIATES, LLC",EAST HARTFORD,First Name; Last Name
1285815316,"MICHAEL K HWANG, DMD, LLC",EAST HARTFORD,First Name; Last Name
1003147596,"RICHARD P. LASNIER DMD,PC",EAST HARTFORD,First Name; Last Name
1487874517,VEENA NANDA DMD LLC,E HARTFORD,First Name; Last Name
1013129063,"AMITA AGGARWAL, DMD, LLC",PORTLAND,First Name; Last Name
1477793412,"KHUSHI, LLC",PORTLAND,First Name; Last Name
1629364997,"NEW LONDON DENTAL CARE, LLC",NEW LONDON,First Name; Last Name
1174605562,PORTLAND DENTAL CARE LLC,PORTLAND,First Name; Last Name
1922571942,"RASHMI, LLC",PORTLAND,First Name; Last Name
1558687103,SPH2 ENTERPRISE LLC,MERIDEN,First Name; Last Name
1972893352,"SPH3 ENTERPRISE, LLC",MANCHESTER,First Name; Last Name
1346600368,THALODY FAMILY DENTISTRY LLC,PORTLAND,First Name; Last Name
1881078327,"WATERVIEW DENTAL GROUP, LLC",PORTLAND,First Name; Last Name
1013037308,NORTH BRANFORD DENTAL GROUP PC,NORTH BRANFORD,First Name; Last Name
1215457551,"ADVANCED DENTAL SLEEP MEDICINE OF CONNECTICUT, PC",NEW HAVEN,First Name; Last Name
1730439548,"NEW HAVEN PROSTHODONTICS, PC",NEW HAVEN,First Name; Last Name
1114312469,YALE-NEW HAVEN HOSPITAL,NEW HAVEN,First Name; Last Name
1457767931,CHAPEL STREET DENTAL P.C.,NEW HAVEN,First Name; Last Name
1578955860,"DR. DENTAL OF CHURCH STREET, PC",NEW HAVEN,First Name; Last Name
1952595001,"ENDODONTICARE, P.C.",NEW HAVEN,First Name; Last Name
1578605960,SHORELINE DENTAL ASSOCIATES,OLD LYME,First Name; Last Name
1538696026,"SHORELINE FAMILY DENTAL, LLC",OLD LYME,First Name; Last Name
1730390352,"ELLINGTON DENTAL ASSOCIATES, P.C.",ELLINGTON,First Name; Last Name
1225399108,ENDODONTIC SPECIALISTS LLC,ELLINGTON,First Name; Last Name
1003709734,MEADOWLAND DENTAL PLLC,EAST LONGMEADOW,First Name; Last Name
1760535231,"ZAHNER DENTAL, LLC",ELLINGTON,First Name; Last Name
1164822466,"FOUR TOWN DENTAL CARE, LLC",SOMERS,First Name; Last Name
1881803179,JAMES P. FITZGERALD,SOMERS,First Name; Last Name
1659724896,'THAMES RIVER DENTAL GROUP,NEW LONDON,First Name; Last Name
1134248651,DRS. MATYAS & MATYAS,NEW LONDON,First Name; Last Name
1831263862,ELLIOT H KIMMEL & ASSOCIATES PC,NEW LONDON,First Name; Last Name
1437367158,ENDODONTICS PC,NEW LONDON,First Name; Last Name
1740613165,KOZLOWSKI ORTHODONTICS,NEW LONDON,First Name; Last Name
1760140883,"MATYAS FAMILY DENTAL, PLLC",NEW LONDON,First Name; Last Name
1427563956,NEW LONDON FAMILY DENTISTRY & IMPLANTS,NEW LONDON,First Name; Last Name
1487872883,"ORAL CARE DENTAL GROUP II, LLC",NEW LONDON,First Name; Last Name
1134272511,"PAUL HANNA D.M.D., P.C.",NEW LONDON,First Name; Last Name
1669751939,PROFESSIONAL ENDODONTICS LL,NEW LONDON,First Name; Last Name
1639555451,REIDVILLE DENTISTRY & IMPLANTS,WATERBURY,First Name; Last Name
1801446869,"RESOLUTE BPW, LLC",WATERFORD,First Name; Last Name
1700053709,"ROBERT S. CARNEVALE, DMD, PC",NEW LONDON,First Name; Last Name
1518389618,SMILES OF HARTFORD LLC,NEW LONDON,First Name; Last Name
1568013001,"CPDENTAL, PLLC",SOUTHPORT,First Name; Last Name
1568583599,SALVATORE M PIZZINO & ASSOCIATES,SOUTHPORT,First Name; Last Name
1205303856,"SOUTHPORT SMILES DENTISTRY, P.C.",SOUTHPORT,First Name; Last Name
1497800114,SOUTHPORT SMILES P.C.,SOUTHPORT,First Name; Last Name
1902324650,"HS SMILES,LLC",WEST REDDING,First Name; Last Name
1093348757,ADVANCE DENTAL CARE PC,WEST HARTFORD,First Name; Last Name
1366545931,ASSOCIATES IN ENDODONTICS PC,WEST HARTFORD,First Name; Last Name
1013023050,"ASSOCIATES IN PERIODONTICS, PC",WEST HARTFORD,First Name; Last Name
1174814495,BLUE BACK DENTAL LLC,WEST HARTFORD,First Name; Last Name
1952139966,"GOGGANS DENTAL ASSOCIATES OF CONNECTICUT, P.C.",WEST HARTFORD,First Name; Last Name
1851720130,"JEANNE P. STRATHEARN, DDS, PC",WEST HARTFORD,First Name; Last Name
1013282698,KATZ FAMILY DENTAL LLC,WEST HARTFORD,First Name; Last Name
1558745539,NEW AGE DENTAL LLC,WEST HARTFORD,First Name; Last Name
1346793429,PEOPLE'S DENTAL,WEST HARTFORD,First Name; Last Name
1891005005,PETER S KATZ DMD,WEST HARTFORD,First Name; Last Name
1376684886,"RICHARD J. FAIRBROTHER, DMD, LLC",WEST HARTFORD,First Name; Last Name
1356487102,ROSENBERG ORTHODONTICS PC,WEST HARTFORD,First Name; Last Name
1316126527,SMITH AND DELANEY DENTISTRY,WEST HARTFORD,First Name; Last Name
1922129857,SOROKIN AND BERMAN P.C.,WEST HARTFORD,First Name; Last Name
1023205176,"STANLEY FELLMAN & JEANNE STRATHEARN, D.D.S.",WEST HARTFORD,First Name; Last Name
1871096123,"STUART M. SHOFLICK, DMD, PLLC",WEST HARTFORD,First Name; Last Name
1043576085,W.H. HAMPTONS DENTAL GROUP LLC,WEST HARTFORD,First Name; Last Name
1598328874,WEST HARTFORD DENTAL GROUP PLLC,WEST HARTFORD,First Name; Last Name
1124643986,NFD,SOUTH GLASTONBURY,First Name; Last Name
1376279158,ALIGN DENTAL OF MANCHESTER PC,MANCHESTER,First Name; Last Name
1942352059,CONNECTICUT ENDODONTIC ASSOCIATES P.C.,MANCHESTER,First Name; Last Name
1235474388,"GLOBUS DENTAL ASSOCIATES MANCHESTER, PC",MANCHESTER,First Name; Last Name
1255027850,"GORGEOUS SMILES DENTAL, PC",MANCHESTER,First Name; Last Name
1396246708,KENNETH M. LARO DMD LLC,MANCHESTER,First Name; Last Name
1407572605,NEW ENGLAND ENDODONTICS PC,MANCHESTER,First Name; Last Name
1184925257,PATRICK DERMESROPIAN PC,MANCHESTER,First Name; Last Name
1346074143,PERFECT SMILE DENTAL PC,MANCHESTER,First Name; Last Name
1366653933,SALVATORE JAMES SQUATRITO JR DDS PC,MANCHESTER,First Name; Last Name
1184093197,"SIGNATURE SMILES, LLC",MANCHESTER,First Name; Last Name
1790084622,ERNEST D. REAMER DMD PC,CENTERBROOK,First Name; Last Name
1265942676,ADVANCED DENTAL OF CROMWELL LLC,CROMWELL,First Name; Last Name
1043357825,"CROMWELL FAMILY DENTAL, PC",CROMWELL,First Name; Last Name
1508271875,INTEGRATED PROCARE SERVICES,WETHERSFIELD,First Name; Last Name
1982085270,NOVA DENTAL NORTH LLC,CROMWELL,First Name; Last Name
1316500606,"PEOPLESDENTAL, P.C.",CROMWELL,First Name; Last Name
1083365530,RAJ ENTERPRISES OF CROMWELL PLLC,CROMWELL,First Name; Last Name
1447404272,"STANLEY E. SCHULMAN, D.M.D., LLC",CROMWELL,First Name; Last Name
1952052235,WESTERN MASS PERIODONTICS PC,CROMWELL,First Name; Last Name
1033309067,ELIAS C DEROS DMD LLC,WATERBURY,First Name; Last Name
1174964332,"FAMILY DENTAL GROUP,P.C",WATERBURY,First Name; Last Name
1124201728,MEERA MENON,WATERBURY,First Name; Last Name
1689997124,WATERBURY FAMILY DENTAL P.C.,WATERBURY,First Name; Last Name
1821369968,"ALBANY AVENUE DENTAL GROUP, LLC",HARTFORD,First Name; Last Name
1083955348,K & L DENTAL LLC,HARTFORD,First Name; Last Name
1669697561,M DAVILA DMD PC,HARTFORD,First Name; Last Name
1588005243,TOOTH & GUMS DENTISTRY,HARTFORD,First Name; Last Name
1194003046,WE CARE FAMILY DENTAL CENTER,HARTFORD,First Name; Last Name
1396289195,DEMAS ORTHODONTICS PC,SOUTHINGTON,First Name; Last Name
1831966936,GORGEOUS SMILES DENTAL SOUTHINGTON,SOUTHINGTON,First Name; Last Name
1033492178,HORIZON DENTAL LLC,SOUTHINGTON,First Name; Last Name
1316456742,SMILE RITE DENTAL CARE LLC,SOUTHINGTON,First Name; Last Name
1912117482,SOUTHINGTON DENTAL ASSOICATES PC,SOUTHINGTON,First Name; Last Name
1376187872,SPARKLING SMILES PLLC,VERNON,First Name; Last Name
1942410642,STEPHANIE A. URILLO DDSPC,SOUTHINGTON,First Name; Last Name
1649219072,"MICHAEL B. STEIN, DMD, PC",STAMFORD,First Name; Last Name
1912461526,A-SMILE LLC,STRATFORD,First Name; Last Name
1891159026,"ADVANCED DENTAL SLEEP MEDICINE OF CONNECTICUT, PC",STRATFORD,First Name; Last Name
1841727229,"ADVANCED DENTAL SLEEP MEDICINE OF CONNECTICUT, PC",BOSTON,First Name; Last Name
1487175782,"ADVANCED DENTAL SLEEP MEDICINE OF CONNECTICUT, PC",WORCESTER,First Name; Last Name
1962922203,"ADVANCED DENTAL SLEEP MEDICINE OF CONNECTICUT, PC",WEST ROXBURY,First Name; Last Name
1821475104,"CHOICE DENTAL CARE, PC",STRATFORD,First Name; Last Name
1598631855,CORDIAL FAMILY DENTAL LLC,STRATFORD,First Name; Last Name
1932522588,HOSPITAL DENTAL ASSOCIATES OF CONNECTICUT INC,STRATFORD,First Name; Last Name
1194815530,JOHN C BRITZ DDS PC,STRATFORD,First Name; Last Name
1528072493,"MOGELOF DENTAL GROUP, LLC",STRATFORD,First Name; Last Name
1821489279,"REZA RADMAND DMD, A DENTAL CORP.",STRATFORD,First Name; Last Name
1700219243,STRATFORD ORTHODONTICS,STRATFORD,First Name; Last Name
1699228510,STRATFORD ORTHODONTICS,STRATFORD,First Name; Last Name
1881605608,"BARNETT & SHOFLICK, P.C.",ROCKY HILL,First Name; Last Name
1437370426,DANA ORTHODONTICS PC,WEST HARTFORD,First Name; Last Name
1801197298,HARTFORD DENTAL INCORPORATED,WEST HARTFORD,First Name; Last Name
1609009588,"MODERN DENTAL, INC",WEST HARTFORD,First Name; Last Name
1184253239,Individual,SPRINGFIELD,Phone
1487838330,WEST HARTFORD FAMILY DENTISTRY,WEST HARTFORD,First Name; Last Name
1730547605,"ADVANCED VALLEY DENTAL, LLC",WEST SIMSBURY,First Name; Last Name
1437294501,"VALLEY DENTAL CENTER, LLC",WEST SIMSBURY,First Name; Last Name
1801990940,ALL SMILES DENTAL,ROCKY HILL,First Name; Last Name
1891086773,DR. DENTAL OF ROCKY HILL,ROCKY HILL,First Name; Last Name
1740756345,GRACE TYLO LLC,ROCKY HILL,First Name; Last Name
1275759987,"MICHAEL R GABOR DMD, PC",ROCKY HILL,First Name; Last Name
1497364798,"NEWINGTON DENTAL CARE, PLLC",ROCKY HILL,First Name; Last Name
1205402997,OMG SMILES CT PLLC,ROCKY HILL,First Name; Last Name
1558720466,ROCKY HILL FAMILY DENTAL LLC,ROCKY HILL,First Name; Last Name
1871963280,WALNUT DENTAL,ROCKY HILL,First Name; Last Name
1598496218,WELLNESS DENTAL CARE LLC,WETHERSFIELD,First Name; Last Name
1740552967,"WEST HILL FAMILY DENTAL, PC",ROCKY HILL,First Name; Last Name
1942531157,"ZOTTOLA PERIODONTAL GROUP, LLC",ROCKY HILL,First Name; Last Name
1184960825,"AMBULATORY DENTAL ANESTHESIA ASSOCIATES, LLC",ORANGE,First Name; Last Name
1134346992,"ASPEN DENTAL OF SOUTHERN CT, PC",ORANGE,First Name; Last Name
1881003671,"DAVID E. STUBBS, DDS,P.C.",ORANGE,First Name; Last Name
1912145210,"DOUGLAS ROLLINS DMD,PC",ORANGE,First Name; Last Name
1730464470,EVERGREEN DENTAL LLC,ORANGE,First Name; Last Name
1659414126,"EXCELDENT DENTAL OF ORANGE, LLP",ORANGE,First Name; Last Name
1497630834,MODERN DENTISTRY OF ORANGE,ORANGE,First Name; Last Name
1235572868,NICHOLAS CALCATERRA DDS PC,ORANGE,First Name; Last Name
1770803033,"ORESTA L BILOUS DMD,LLC",ORANGE,First Name; Last Name
1023780921,RELIABLE DENTAL ORANGE INC.,ORANGE,First Name; Last Name
1568681864,"ROBERT D. ROSENBERG, D.D.S., P.C.",ORANGE,First Name; Last Name
1336526136,SHAOWEI CHEN DDS FAMILY DENTISTRY LLC,ORANGE,First Name; Last Name
1558327684,ADVANCED ENDODONTICS OF CT PC,MERIDEN,First Name; Last Name
1619791001,ANJALI BANERJEE DMD PLLC,MERIDEN,First Name; Last Name
1245671551,"BRACES OF CONNECTICUT, PC",MERIDEN,First Name; Last Name
1568700920,BRASS CITY DENTISTRY,WATERBURY,First Name; Last Name
1912364860,"BRILLIANT SMILE DENTAL, P.C.",MERIDEN,First Name; Last Name
1699387894,CARE DENTAL ASSOCIATES PC,MERIDEN,First Name; Last Name
1407922081,"CLOVERLEAF DENTAL CENTER, LLC",MERIDEN,First Name; Last Name
1164803037,"CONNECTICUT DENTAL PARTNERS, LLC",MERIDEN,First Name; Last Name
1639557390,D J PARK PC,MERIDEN,First Name; Last Name
1205016003,DAVID B. HYMAN DDS,MERIDEN,First Name; Last Name
1235369794,DENTAL GROUP OF MERIDEN-WALLINGFORD,MERIDEN,First Name; Last Name
1114946357,"DR. KEVIN P. LANGAN, DMD & DR. KEVIN S. FRANK, DMD, LLC",MERIDEN,First Name; Last Name
1881822351,EAST MAIN DENTAL P.C.,MERIDEN,First Name; Last Name
1477893543,HERGOTT DENTAL ASSOCIATES LLC,MERIDEN,First Name; Last Name
1376953356,MERIDEN ADULT AND CHILDREN'S PC,MERIDEN,First Name; Last Name
1154204659,MERIDEN-WALLINGFORD DENTISTRY LLC,MERIDEN,First Name; Last Name
1467577999,MERIDENTAL LLC,MERIDEN,First Name; Last Name
1710394903,PREMIER DENTAL P C,MERIDEN,First Name; Last Name
1548482094,SKLAD ENTERPRISES INC.,MERIDEN,First Name; Last Name
1275771388,VEGA DENTAL LLC,MERIDEN,First Name; Last Name
1114342631,"VENU M. CHIMMIRI, DDS, LLC",MERIDEN,First Name; Last Name
1366868697,DR MANDAVA DDS FAMILY DENTISTRY PC,MIDDLEBURY,First Name; Last Name
1568681179,"RICHARD N. SMITH, DDS, PC",MIDDLEBURY,First Name; Last Name
1912736976,ARPITA PATEL DDS PLLC,GUILFORD,First Name; Last Name
1043420441,"CENTER FOR ESTHETIC AND RESTORATIVE DENTISTRY, LLC",GUILFORD,First Name; Last Name
1447120183,GUILFORD DENTAL PLLC,GUILFORD,First Name; Last Name
1720283427,"MICHAEL G. MERLINI D.D.S., INC.",GUILFORD,First Name; Last Name
1972808053,SHORELINE DENTAL ASSOCIATES,GUILFORD,First Name; Last Name
1003903683,"THOMAS P. PETRICK DMD AND THEODORE J. KATZ DDS, PC",GUILFORD,First Name; Last Name
1184877201,ALL ABOUT KIDS PEDIATRIC DENTISTRY,STAMFORD,First Name; Last Name
1649578675,ALL DENTAL CARE,STAMFORD,First Name; Last Name
1174176705,ASNIS DENTAL OF CONNECTICUT LLC,STAMFORD,First Name; Last Name
1154952513,CLEAR SMILE DENTAL STUDIO PLLC,STAMFORD,First Name; Last Name
1861895526,DENT PLUS FAMILY DENTISTRY LLC,STAMFORD,First Name; Last Name
1356731632,STAMFORD DENTAL SPA PC,STAMFORD,First Name; Last Name
1447380787,TOWN CENTER DENTAL OF STAMFORD P.C.,STAMFORD,First Name; Last Name
1881241917,CORDIAL DENTISTRY LLC,NORWALK,First Name; Last Name
1821439084,NORWALK ORTHODONTICS,NORWALK,First Name; Last Name
1851114672,PRESTO DENTAL PLLC,NORWALK,First Name; Last Name
1851610869,WEST AVENUE DENTAL PC,NORWALK,First Name; Last Name
1558591586,GALES FERRY ORTHODONTICS LLC,GALES FERRY,First Name; Last Name
1568547321,RANDALL D HARRIS DDS PC,GALES FERRY,First Name; Last Name
1881748739,GINGER M POLLACK DMD PC,BOLTON,First Name; Last Name
1588410005,ELMWOOD DENTAL PC,WEST HARTFORD,First Name; Last Name
1932246964,"THE ELMWOOD DENTAL GROUP, LLC",WEST HARTFORD,First Name; Last Name
1023350568,"APPLE DENTAL AND ASSOCIATES,LLC",MERIDEN,First Name; Last Name
1144354465,MCM DENTAL GROUP,MERIDEN,First Name; Last Name
1235599333,"MCM DENTAL, LLC",LAKEWOOD,First Name; Last Name
